,Unnamed: 0,Unnamed: 0.1,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,nodeID,parcel_id_school
2143,2163,2402,38684786981336,"Kittredge, Inc.",San Francisco Unified,San Francisco,2355 Lake Street,San Francisco,94121,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,4.0,7.0,7.0,8.0,7.0,7.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,,,,,,258967888,1019806
2144,2164,2403,38684786144257,La Scuola International School,San Francisco Unified,San Francisco,735 Fell Street,San Francisco,94117,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,0,0,0,0,0,0,29.0,15.0,21.0,13.0,7.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,,,,,,,258967888,1019806
2145,2165,2404,38684786939649,Lick-Wilmerding High School,San Francisco County Office of Education,San Francisco,755 Ocean Avenue,San Francisco,94112,CA,37.7543105,-122.443891,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,125.0,124.0,121.0,0.0,499.0,,,,,,,752207059,960785
2146,2166,2405,38684786981377,Live Oak School,San Francisco Unified,San Francisco,1555 Mariposa Street,San Francisco,94107,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,46.0,47.0,43.0,43.0,22.0,24.0,37.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,,,,,,,258967888,1019806
2147,2167,2406,38684786909600,Meadows-Livingstone School,San Francisco Unified,San Francisco,1499Potrero Ave Suite1,san francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,258967888,1019806
2148,2168,2407,38684786939672,Mercy High School,San Francisco Unified,San Francisco,3250 19th Avenue,San Francisco,94132,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,75.0,88.0,91.0,0.0,332.0,,,,,,,258967888,1019806
2149,2169,2408,38684786151310,Millennium School of San Francisco,San Francisco Unified,San Francisco,380 Fulton Street,San Francisco,94102,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,258967888,1019806
2150,2170,2409,38684786981716,Mission Dolores Academy,San Francisco Unified,San Francisco,3371 16th Street,San Francisco,94114,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,34.0,32.0,26.0,27.0,27.0,22.0,27.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,,,,,,,258967888,1019806
2151,2171,2410,38684786154439,Mission Montessori,San Francisco Unified,San Francisco,450 Guerrero St.,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,0,0,0,0,0,0,0,0,0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,,,,,258967888,1019806
2152,2172,2411,38684786133011,Mt. Vernon Christian Academy,San Francisco Unified,San Francisco,106 Broad Street,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,258967888,1019806
2153,2173,2412,38684786154702,My City School,San Francisco Unified,San Francisco,855 27th Ave.,San Francisco,94121,CA,37.7516075,-122.424074,private,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,258967888,1019806
2154,2174,2413,38684786154330,New Horizon Academy,San Francisco Unified,San Francisco,1216-b Quesada Avenue,san Francisco,94124,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,0,0,0,0,0,0,0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,258967888,1019806
2155,2175,2414,38684786152961,NOMAD,San Francisco Unified,San Francisco,2592 Folsom St.,San Francisco,94110,CA,37.7516075,-122.424074,private,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,258967888,1019806
2156,2176,2415,38684786981534,Oakes Children's Center,San Francisco Unified,San Francisco,1550 Treat Ave,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,,,,,258967888,1019806
2157,2177,2416,38684786981542,One Fifty Parker Avenue School,San Francisco Unified,San Francisco,150 Parker Avenue,San Francisco,94118,CA,37.7516075,-122.424074,private,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,258967888,1019806
2158,2178,2417,38684786981559,Our Lady of the Visitacion Elementary,San Francisco Unified,San Francisco,785 Sunnydale Avenue,San Francisco,94134,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,20.0,30.0,32.0,27.0,29.0,26.0,29.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,,,,,,,258967888,1019806
2159,2179,2418,38684786205652,Presidio Hill School,San Francisco Unified,San Francisco,3839 Washington Street,San Francisco,94118,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,34.0,19.0,20.0,17.0,18.0,21.0,31.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,,,,,,,258967888,1019806
2160,2180,2419,38684786144034,Presidio Knolls School,San Francisco Unified,San Francisco,250 10th Street,San Francisco,94103,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,0,0,0,0,0,0,0,41.0,43.0,39.0,33.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,,,,,,,258967888,1019806
2161,2181,2420,38684786150254,Proof School,San Francisco Unified,San Francisco,555 Post Street,San Francisco,94102,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,22.0,0.0,13.0,12.0,8.0,2.0,0.0,78.0,,,,,,,258967888,1019806
2162,2182,2421,38684787019417,RISE Institute,San Francisco Unified,San Francisco,"1760 Cesar Chavez Street, Suites RS",San Francisco,94124,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,7.0,0.0,5.0,3.0,5.0,8.0,0.0,34.0,,,,,,,258967888,1019806
2163,2183,2422,38684786152532,Rise University Preparatory,San Francisco Unified,San Francisco,1224 Fairfax Avenue,San Francisco,94124,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,,,,,,258967888,1019806
2164,2184,2423,38684786939748,Sacred Heart Cathedral Preparatory,San Francisco Unified,San Francisco,1055 Ellis Street,San Francisco,94109,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,322.0,320.0,333.0,0.0,1324.0,,,,,,,258967888,1019806
2165,2185,2424,38684786981658,Saint Anne School,San Francisco County Office of Education,San Francisco,1320 14th Avenue,San Francisco,94122,CA,37.7543105,-122.443891,private,1,1,1,1,1,1,1,1,1,0,0,0,0,13.0,26.0,22.0,23.0,26.0,36.0,51.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,,,,,,,752207059,960785
2166,2186,2425,38684786981682,Saint Brigid School,San Francisco Unified,San Francisco,2250 Franklin Sreet,San Francisco,94109,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,25.0,21.0,21.0,24.0,25.0,34.0,29.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,,,,,,,258967888,1019806
2167,2187,2426,38684786980585,Saint Monica School,San Francisco Unified,San Francisco,5950 Geary Boulevard,San Francisco,94121,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,14.0,22.0,22.0,14.0,27.0,21.0,28.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,,,,,,258967888,1019806
2168,2188,2427,38684786980676,Saint Vincent de Paul,San Francisco Unified,San Francisco,2350 Green Street,San Francisco,94123,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,28.0,23.0,29.0,25.0,34.0,26.0,32.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,,,,,,,258967888,1019806
2169,2189,2428,38684786980718,San Francisco Adventist,San Francisco Unified,San Francisco,66 Geneva Avenue,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,2.0,3.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,,,,,,258967888,1019806
2170,2190,2429,38684786980692,San Francisco Christian School,San Francisco Unified,San Francisco,25 Whittier Street,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,9.0,14.0,13.0,12.0,17.0,31.0,14.0,18.0,0.0,12.0,18.0,21.0,27.0,0.0,238.0,,,,,,,258967888,1019806
2171,2191,2430,38684787095755,San Francisco City Academy,San Francisco Unified,San Francisco,230 Jones Street,San Francisco,94102,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,10.0,17.0,11.0,13.0,9.0,11.0,6.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,258967888,1019806
2172,2192,2431,38684786915748,San Francisco Day School,San Francisco Unified,San Francisco,350 Masonic Avenue,San Francisco,94118,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,44.0,45.0,45.0,47.0,42.0,43.0,44.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,,,,,,,258967888,1019806
2173,2193,2432,38684786204762,San Francisco Friends School,San Francisco Unified,San Francisco,250 Valencia Street,San Francisco,94103,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,44.0,44.0,44.0,44.0,45.0,51.0,55.0,56.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,,,,,,,258967888,1019806
2174,2194,2433,38684786146054,San Francisco Pacific Academy,San Francisco Unified,San Francisco,3301 Balboa Street,San Francisco,94121,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,14.0,12.0,12.0,12.0,8.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,,,,,,,258967888,1019806
2175,2195,2434,38684786980726,"San Francisco School, The",San Francisco Unified,San Francisco,300 Gaven Street,San Francisco,94134,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,23.0,20.0,24.0,20.0,22.0,21.0,34.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,,,,,,,258967888,1019806
2176,2196,2435,38684786143952,San Francisco Schoolhouse,San Francisco Unified,San Francisco,301 14th Avenue,San Francisco,94118,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,0,0,0,0,0,0,10.0,17.0,10.0,12.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,,,,,,,258967888,1019806
2177,2197,2436,38684786907927,San Francisco Waldorf School,San Francisco Unified,San Francisco,2938 Washington Street,San Francisco,94115,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,68.0,25.0,30.0,25.0,23.0,17.0,28.0,26.0,29.0,0.0,42.0,44.0,36.0,38.0,0.0,431.0,,,,,,,258967888,1019806
2178,2198,2437,38103896153936,Sovereign Private School,San Francisco County Office of Education,San Francisco,1340 Church of the BrethrenYANT ST.,San Francisco,94103,CA,37.7543105,-122.443891,private,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,16.0,,,,,,,752207059,960785
2179,2199,2438,38684786981666,St. Anthony–Immaculate Conception,San Francisco Unified,San Francisco,299 Precita Avenue,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,21.0,18.0,14.0,15.0,17.0,12.0,17.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,,,,,,,258967888,1019806
2180,2200,2439,38684786981674,St. Brendan Elementary,San Francisco Unified,San Francisco,940 Laguna Honda Boulevard,San Francisco,94127,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,32.0,34.0,35.0,37.0,35.0,36.0,35.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,,,,,,,258967888,1019806
2181,2201,2440,38684786981690,St. Cecilia Elementary,San Francisco Unified,San Francisco,660 Vicente Street,San Francisco,94116,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,64.0,71.0,66.0,54.0,68.0,67.0,67.0,67.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,,,,,,,258967888,1019806
2182,2202,2441,38684786981740,St. Finn Barr Catholic School,San Francisco Unified,San Francisco,419 Hearst Avenue,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,32.0,30.0,21.0,26.0,24.0,33.0,29.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,,,,,,,258967888,1019806
2183,2203,2442,38684786981765,St. Gabriel Elementary,San Francisco Unified,San Francisco,2550 41st Avenue,San Francisco,94116,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,25.0,43.0,51.0,38.0,55.0,53.0,57.0,59.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,,,,,,,258967888,1019806
2184,2204,2443,38684786939722,St. Ignatius College Preparatory,San Francisco Unified,San Francisco,2001 37th Avenue,San Francisco,94116,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,375.0,368.0,358.0,358.0,0.0,1485.0,,,,,,,258967888,1019806
2185,2205,2444,38684786981773,St. James School,San Francisco Unified,San Francisco,321 Fair Oaks Street,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,16.0,17.0,16.0,20.0,14.0,21.0,17.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,,,,,,,258967888,1019806
2186,2206,2445,38684787096191,St. John of San Francisco Orthodox Acade,San Francisco Unified,San Francisco,6210 Geary Boulevard,San Francisco,94121,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,9.0,4.0,4.0,4.0,5.0,6.0,2.0,8.0,6.0,0.0,4.0,2.0,1.0,3.0,0.0,58.0,,,,,,,258967888,1019806
2187,2207,2446,38684786139893,St. John the Evangelist,San Francisco Unified,San Francisco,925 Chenery Street,San Francisco,94131,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,19.0,15.0,10.0,19.0,23.0,24.0,31.0,35.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,,,,,,,258967888,1019806
2188,2208,2447,38684786980601,St. Paul's,San Francisco Unified,San Francisco,1690 Church Street,San Francisco,94131,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,20.0,29.0,30.0,29.0,19.0,25.0,26.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,,,,,,,258967888,1019806
2189,2209,2448,38684786980619,St. Peter's School,San Francisco Unified,San Francisco,1266 Florida Street,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,27.0,22.0,21.0,23.0,33.0,26.0,32.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,,,,,,,258967888,1019806
2190,2210,2449,38684786980627,St. Philip School,San Francisco Unified,San Francisco,665 Elizabeth Street,San Francisco,94114,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,17.0,20.0,19.0,24.0,17.0,27.0,34.0,29.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,,,,,,,258967888,1019806
2191,2211,2450,38684786980643,St. Stephen School,San Francisco Unified,San Francisco,401 Eucalyptus Drive,San Francisco,94132,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,32.0,27.0,30.0,29.0,36.0,37.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,,,,,,,258967888,1019806
2192,2212,2451,38684786980650,St. Thomas More,San Francisco Unified,San Francisco,50 Thomas More Way,San Francisco,94132,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,20.0,20.0,30.0,31.0,35.0,34.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,,,,,,,258967888,1019806
2193,2213,2452,38684786980668,St. Thomas the Apostle School,San Francisco Unified,San Francisco,3801 Balboa Street,San Francisco,94121,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,24.0,29.0,18.0,27.0,19.0,30.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,,,,,,,258967888,1019806
2194,2214,2453,38684786980742,Star of the Sea School,San Francisco Unified,San Francisco,360 9th Avenue,San Francisco,94118,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,23.0,16.0,25.0,18.0,24.0,28.0,29.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,,,,,,,258967888,1019806
2195,2215,2454,38684786999379,Sterne School,San Francisco County Office of Education,San Francisco,838 Kearny Street,San Francisco,94108,CA,37.7543105,-122.443891,private,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,4.0,16.0,22.0,32.0,26.0,0.0,27.0,16.0,26.0,13.0,0.0,182.0,,,,,,,752207059,960785
2196,2216,2455,38684786135651,Stratford School,San Francisco Unified,San Francisco,301 DeMontfort Avenue,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,45.0,30.0,30.0,14.0,22.0,24.0,22.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,,,,,,,258967888,1019806
2197,2217,2456,38684786980684,Sts. Peter and Paul Elementary,San Francisco Unified,San Francisco,660 Filbert Street,San Francisco,94133,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,17.0,17.0,21.0,22.0,21.0,31.0,26.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,,,,,,,258967888,1019806
2198,2218,2457,38684786980759,Stuart Hall For Boys,San Francisco Unified,San Francisco,2252 Broadway Street,San Francisco,94115,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,40.0,42.0,40.0,41.0,39.0,42.0,40.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,,,,,,,258967888,1019806
2199,2219,2458,38684787104631,Stuart Hall High School,San Francisco Unified,San Francisco,1715 Octavia Street,San Francisco,94109,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,51.0,53.0,0.0,218.0,,,,,,,258967888,1019806
2200,2220,2459,38684786905913,Synergy School,San Francisco Unified,San Francisco,1387 Valencia Street,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,24.0,15.0,18.0,18.0,22.0,22.0,25.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,,,,,,,258967888,1019806
2201,2221,2460,38684786138176,The Bay School of San Francisco,San Francisco Unified,San Francisco,35 Keyes Avenue,San Francisco,94129,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,79.0,95.0,76.0,0.0,371.0,,,,,,,258967888,1019806
2202,2222,2461,38684786152565,The Brandeis School of San Francisco,San Francisco County Office of Education,San Francisco,655 Brotherhood Way,San Francisco,94132,CA,37.7543105,-122.443891,private,1,1,1,1,1,1,1,1,1,0,0,0,0,41.0,35.0,31.0,40.0,35.0,39.0,46.0,54.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,,,,,,,752207059,960785
2203,2223,2462,38684786980833,Town School for Boys,San Francisco Unified,San Francisco,2750 Jackson Street,San Francisco,94115,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,43.0,44.0,44.0,42.0,46.0,46.0,48.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,,,,,,,258967888,1019806
2204,2225,2464,38684786938930,Urban School of San Francisco,San Francisco Unified,San Francisco,1563 Page Street,San Francisco,94117,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,124.0,94.0,101.0,0.0,420.0,,,,,,,258967888,1019806
2205,2226,2465,38684786203384,Wen Jian Ying,San Francisco Unified,San Francisco,259 Judson Avenue,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,8.0,,,,,,,258967888,1019806
2206,2227,2466,38684786980874,West Portal Lutheran School,San Francisco Unified,San Francisco,200 Sloat Blvd.,San Francisco,94132,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,52.0,52.0,47.0,46.0,61.0,60.0,58.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,,,,,,,258967888,1019806
2207,2228,2467,38684787078710,Woodside International School,San Francisco Unified,San Francisco,1555 Irving Street,San Francisco,94122,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,17.0,13.0,0.0,39.0,,,,,,,258967888,1019806
2208,2229,2468,38684786139463,Xian Yun Academy of the Arts California,San Francisco Unified,San Francisco,1950 Page Street,San Francisco,94117,CA,37.7516075,-122.424074,private,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,4.0,2.0,1.0,3.0,0.0,25.0,,,,,,,258967888,1019806
2209,2230,2469,38684786980890,Zion Lutheran School,San Francisco Unified,San Francisco,495 9th Avenue,San Francisco,94118,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,17.0,15.0,16.0,18.0,14.0,15.0,16.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,,,,,,,258967888,1019806
2210,2231,2532,41690706978498,All Souls Catholic Elementary,South San Francisco Unified,San Mateo,479 Miller Avenue,South San Francisco,94080,CA,37.6531903,-122.4184108,private,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,28.0,32.0,32.0,25.0,32.0,28.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,,,,,,,65493275,1078393
2211,2232,2533,41689997044936,Alto International School,Ravenswood City Elementary,San Mateo,475 Pope Street,Menlo Park,94025,CA,37.48452320000001,-122.1405413,private,1,1,1,1,1,1,1,1,1,1,1,0,0,24.0,22.0,22.0,24.0,14.0,14.0,13.0,23.0,18.0,0.0,6.0,8.0,0.0,0.0,0.0,188.0,,,,,,,271289835,1175901
2212,2233,2534,41690216204671,Arbor Bay School,San Carlos Elementary,San Mateo,1017 Cedar Street,San Carlos,94070,CA,37.5009751,-122.259717,private,1,1,1,1,1,1,1,1,1,0,0,0,0,1.0,2.0,3.0,8.0,5.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,,,,541331379,1160691
2213,2234,2535,41689997016009,Beechwood School,Ravenswood City Elementary,San Mateo,50 Terminal Avenue,Menlo Park,94025,CA,37.48452320000001,-122.1405413,private,1,1,1,1,1,1,1,1,1,0,0,0,0,28.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,,,,,,,271289835,1175901
2214,2235,2536,41688666978530,Belmont Oaks Academy,Belmont-Redwood Shores Elementary,San Mateo,2200 Carlmont Drive,Belmont,94002,CA,37.51279870000001,-122.2994127,private,1,1,1,1,1,1,0,0,0,0,0,0,0,37.0,27.0,30.0,25.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,,,,,,,65469483,1148951
2215,2236,2537,41690396146781,Centennial Montessori School,San Mateo-Foster City,San Mateo,6 Tenth Avenue,San Mateo,94401,CA,37.5180791,-122.3447611,private,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,4.0,8.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,65473643,1140995
2216,2237,2538,41688666940043,Charles Armstrong School,Belmont-Redwood Shores Elementary,San Mateo,1405 Solana Drive,Belmont,94002,CA,37.51279870000001,-122.2994127,private,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,16.0,26.0,43.0,42.0,39.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,,,,,,,65469483,1148951
2217,2238,2539,41690476146609,Compass High School,San Mateo Union High,San Mateo,2040 Pioneer Court,San Mateo,94440,CA,37.5502453,-122.3334258,private,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,8.0,9.0,0.0,34.0,,,,,,,65440499,1122909
